ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 850.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
4.00000000000000000000e+02 2.11555457785335354615e+00 -1.58967808853071566888e-02
4.03174603174603191746e+02 2.11370739451037037426e+00 -1.53137945654234219894e-02
4.06349206349206326649e+02 2.11186021116738720238e+00 -1.47308082455396872901e-02
4.09523809523809518396e+02 2.11001302782440403050e+00 -1.41478219256559525907e-02
4.12698412698412710142e+02 2.10816584448142085861e+00 -1.35648356057722178913e-02
4.15873015873015845045e+02 2.10631866113843768673e+00 -1.29818492858884831920e-02
4.19047619047619036792e+02 2.10447147779545451485e+00 -1.23988629660047484926e-02
4.22222222222222228538e+02 2.10262429445247134296e+00 -1.18158766461210137932e-02
4.25396825396825420285e+02 2.10077711110948817108e+00 -1.12328903262372790939e-02
4.28571428571428555188e+02 2.09892992776650499920e+00 -1.06499040063535443945e-02
4.31746031746031746934e+02 2.09708274442352182731e+00 -1.00669176864698096951e-02
4.34920634920634938680e+02 2.09523556108053865543e+00 -9.48393136658607499578e-03
4.38095238095238073583e+02 2.09338837773755548355e+00 -8.90094504670234029642e-03
4.41269841269841265330e+02 2.09154119439457231167e+00 -8.31795872681860559705e-03
4.44444444444444457076e+02 2.08969401105158913978e+00 -7.73497240693487003033e-03
4.47619047619047591979e+02 2.08784682770860596790e+00 -7.15198608705113359624e-03
4.50793650793650783726e+02 2.08599964436562279602e+00 -6.56899976716739716215e-03
4.53968253968253975472e+02 2.08415246102263962413e+00 -5.98601344728366072806e-03
4.57142857142857110375e+02 2.08230527767965645225e+00 -5.40302712739992429397e-03
4.60317460317460302122e+02 2.08045809433667328037e+00 -4.82004080751618785988e-03
4.63492063492063493868e+02 2.07861091099369010848e+00 -4.32790981878525271576e-03
4.66666666666666628771e+02 2.07676372765070693660e+00 -3.83577883005431757163e-03
4.69841269841269820517e+02 2.07491654430772376472e+00 -3.34364784132338242750e-03
4.73015873015873012264e+02 2.07306936096474059283e+00 -2.91611548351965437637e-03
4.76190476190476204010e+02 2.07122217762175742095e+00 -2.48858312571592632523e-03
4.79365079365079395757e+02 2.06937499427877424907e+00 -2.07179115894551724858e-03
4.82539682539682530660e+02 2.06752781093579107718e+00 -1.65499919217510795509e-03
4.85714285714285722406e+02 2.06568062759280790530e+00 -1.23820722540469866160e-03
4.88888888888888914153e+02 2.06383344424982473342e+00 -8.21415258634289368114e-04
4.92063492063492049056e+02 2.06198626090684156154e+00 -5.92084842719456383442e-04
4.95238095238095240802e+02 2.06013907756385838965e+00 -3.62754426804623398770e-04
4.98412698412698432548e+02 2.05829189422087521777e+00 -1.33424010889790468307e-04
5.01587301587301567452e+02 2.05644471087789204589e+00 9.59064050250424621549e-05
5.04761904761904759198e+02 2.05459752753490887400e+00 3.25236820939875392617e-04
5.07936507936507950944e+02 2.05275034419192570212e+00 5.54567236854708323079e-04
5.11111111111111085847e+02 2.05090316084894253024e+00 7.83897652766013530723e-04
5.14285714285714220750e+02 2.04905597750595935835e+00 1.01322806867731873837e-03
5.17460317460317469340e+02 2.04720879416297618647e+00 1.24255848458862394601e-03
5.20634920634920604243e+02 2.04536161081999301459e+00 1.47188890049992915365e-03
