ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 845.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
7.58659217877094988580e+02 1.94639683264498253301e+00 1.63926067804912416193e-02
7.62011173184357517130e+02 1.94639683264498253301e+00 1.63693406896989919475e-02
7.65363128491620045679e+02 1.94639683264498253301e+00 1.63460745989067422757e-02
7.68715083798882687915e+02 1.94639683264498253301e+00 1.63228085081144926038e-02
7.72067039106145330152e+02 1.94639683264498253301e+00 1.62995424173222429320e-02
7.75418994413407745014e+02 1.94639683264498253301e+00 1.61704194952543567343e-02
7.78770949720670387251e+02 1.94639683264498253301e+00 1.60412965731864705365e-02
7.82122905027933029487e+02 1.94639683264498253301e+00 1.59121736511185843388e-02
7.85474860335195558037e+02 1.94639683264498253301e+00 1.57830507290506981410e-02
7.88826815642458086586e+02 1.94639683264498253301e+00 1.56539278069828119433e-02
7.92178770949720728822e+02 1.94639683264498253301e+00 1.55000506044172571551e-02
7.95530726256983257372e+02 1.94639683264498253301e+00 1.53461734018517006323e-02
7.98882681564245785921e+02 1.94639683264498253301e+00 1.51922961992861441094e-02
8.02234636871508428158e+02 1.94639683264498253301e+00 1.50384189967205875865e-02
8.05586592178770956707e+02 1.94639683264498253301e+00 1.47777305172126314364e-02
8.08938547486033485256e+02 1.94639683264498253301e+00 1.45170420377046752863e-02
8.12290502793296127493e+02 1.94639683264498253301e+00 1.42563535581967191362e-02
8.15642458100558656042e+02 1.94639683264498253301e+00 1.39956650786887629861e-02
8.18994413407821184592e+02 1.94639683264498253301e+00 1.37349765991808068361e-02
8.22346368715083826828e+02 1.94639683264498253301e+00 1.34742881196728506860e-02
8.25698324022346355378e+02 1.94639683264498253301e+00 1.32135996401648945359e-02
8.29050279329608883927e+02 1.94639683264498253301e+00 1.27846611142952565343e-02
