ESTIMATED THICKNESSES

Thickness of film 1 = 170.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 800.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
4.00000000000000000000e+02 1.99807793525410604119e+00 0.00000000000000000000e+00
4.03045685279187807737e+02 1.99798168140195842035e+00 0.00000000000000000000e+00
4.06091370558375615474e+02 1.99788542754981079952e+00 0.00000000000000000000e+00
4.09137055837563480054e+02 1.99778917369766362278e+00 0.00000000000000000000e+00
4.12182741116751287791e+02 1.99769291984551644603e+00 0.00000000000000000000e+00
4.15228426395939095528e+02 1.99759666599336949133e+00 0.00000000000000000000e+00
4.18274111675126903265e+02 1.99750041214122253663e+00 0.00000000000000000000e+00
4.21319796954314711002e+02 1.99740415828907558193e+00 0.00000000000000000000e+00
4.24365482233502518739e+02 1.99730790443692862723e+00 0.00000000000000000000e+00
4.27411167512690326475e+02 1.99721165058478167253e+00 0.00000000000000000000e+00
4.30456852791878191056e+02 1.99711539673263471784e+00 0.00000000000000000000e+00
4.33502538071065998793e+02 1.99701914288048776314e+00 0.00000000000000000000e+00
4.36548223350253806530e+02 1.99692288902834080844e+00 0.00000000000000000000e+00
4.39593908629441614266e+02 1.99682663517619385374e+00 0.00000000000000000000e+00
4.42639593908629422003e+02 1.99673038132404712108e+00 0.00000000000000000000e+00
4.45685279187817286584e+02 1.99663412747190038843e+00 0.00000000000000000000e+00
4.48730964467005094320e+02 1.99653787361975365577e+00 0.00000000000000000000e+00
4.51776649746192902057e+02 1.99644161976760736721e+00 0.00000000000000000000e+00
4.54822335025380709794e+02 1.99634536591546107864e+00 0.00000000000000000000e+00
4.57868020304568517531e+02 1.99624911206331545621e+00 0.00000000000000000000e+00
4.60913705583756325268e+02 1.99615285821116983378e+00 0.00000000000000000000e+00
4.63959390862944133005e+02 1.99605660435902487748e+00 0.00000000000000000000e+00
4.67005076142131997585e+02 1.99596035050687992118e+00 0.00000000000000000000e+00
4.70050761421319805322e+02 1.99586409665473585306e+00 0.00000000000000000000e+00
4.73096446700507613059e+02 1.99576784280259178495e+00 0.00000000000000000000e+00
4.76142131979695420796e+02 1.99567158895044771683e+00 0.00000000000000000000e+00
4.79187817258883228533e+02 1.99557533509830453688e+00 0.00000000000000000000e+00
4.82233502538071093113e+02 1.99547908124616135694e+00 0.00000000000000000000e+00
4.85279187817258844007e+02 1.99538282739401884314e+00 0.00000000000000000000e+00
4.88324873096446708587e+02 1.99528657354187632933e+00 0.00000000000000000000e+00
4.91370558375634516324e+02 1.99519031968973425961e+00 0.00000000000000000000e+00
4.94416243654822324061e+02 1.99509406583759218989e+00 0.00000000000000000000e+00
4.97461928934010131798e+02 1.99499781198545012018e+00 0.00000000000000000000e+00
5.00507614213197939534e+02 1.99490155813330827250e+00 0.00000000000000000000e+00
5.03553299492385804115e+02 1.99480530428116642483e+00 0.00000000000000000000e+00
5.06598984771573611852e+02 1.99470905042902457716e+00 0.00000000000000000000e+00
5.09644670050761419589e+02 1.99461279657688272948e+00 0.00000000000000000000e+00
5.12690355329949170482e+02 1.99451654272474088181e+00 0.00000000000000000000e+00
5.15736040609137035062e+02 1.99442028887259903414e+00 0.00000000000000000000e+00
5.18781725888324899643e+02 1.99432403502045718646e+00 0.00000000000000000000e+00
5.21827411167512650536e+02 1.99422778116831556083e+00 0.00000000000000000000e+00
5.24873096446700515116e+02 1.99413152731617393520e+00 0.00000000000000000000e+00
5.27918781725888266010e+02 1.99403527346403319775e+00 0.00000000000000000000e+00
5.30964467005076130590e+02 1.99393901961189246030e+00 0.00000000000000000000e+00
5.34010152284263995170e+02 1.99384276575975394330e+00 0.00000000000000000000e+00
5.37055837563451746064e+02 1.99374651190761542630e+00 0.00000000000000000000e+00
5.40101522842639610644e+02 1.99365025805547690929e+00 0.00000000000000000000e+00
5.43147208121827361538e+02 1.99355400420334372136e+00 0.00000000000000000000e+00
5.46192893401015226118e+02 1.99345775035121053342e+00 0.00000000000000000000e+00
5.49238578680203090698e+02 1.99336149649908533910e+00 0.00000000000000000000e+00
5.52284263959390841592e+02 1.99326524264696014477e+00 0.00000000000000000000e+00
5.55329949238578706172e+02 1.99316898879484649676e+00 0.00000000000000000000e+00
5.58375634517766457066e+02 1.99307273494273284875e+00 0.00000000000000000000e+00
5.61421319796954321646e+02 1.99297648109061920074e+00 0.00000000000000000000e+00
5.64467005076142186226e+02 1.99288022723852265017e+00 0.00000000000000000000e+00
5.67512690355329937120e+02 1.99278397338642609959e+00 0.00000000000000000000e+00
5.70558375634517688013e+02 1.99268771953435042121e+00 0.00000000000000000000e+00
5.73604060913705552593e+02 1.99259146568227474283e+00 0.00000000000000000000e+00
5.76649746192893417174e+02 1.99249521183022326731e+00 0.00000000000000000000e+00
5.79695431472081168067e+02 1.99239895797817179179e+00 0.00000000000000000000e+00
5.82741116751269032648e+02 1.99230270412612031627e+00 0.00000000000000000000e+00
5.85786802030456783541e+02 1.99220645027409704042e+00 2.93242254130303588167e-04
5.88832487309644648121e+02 1.99211019642207376457e+00 7.34636946410252567041e-04
5.91878172588832512702e+02 1.99201394257008024269e+00 1.17603163869020154592e-03
5.94923857868020263595e+02 1.99191768871808672081e+00 1.61742633097015052479e-03
5.97969543147208128175e+02 1.99182143486612361905e+00 2.05882102325009950367e-03
6.01015228426395879069e+02 1.99172518101416051728e+00 2.50021571553004848254e-03
6.04060913705583743649e+02 1.99162892716219741551e+00 2.94161040780999746141e-03
6.07106598984771608229e+02 1.99153267331026406772e+00 3.38300510008994644029e-03
6.10152284263959359123e+02 1.99143641945833071993e+00 3.82439979236989541916e-03
6.13197969543147223703e+02 1.99134016560642579385e+00 4.26579448464984439804e-03
6.16243654822334974597e+02 1.99124391175452086777e+00 4.70718917692979337691e-03
6.19289340101522839177e+02 1.99114765790264236500e+00 5.14858386920974235579e-03
6.22335025380710703757e+02 1.99105140405076386223e+00 5.58997856148969133466e-03
6.25380710659898454651e+02 1.99095515019888535946e+00 6.03137325376964031354e-03
6.28426395939086319231e+02 1.99085889634702950524e+00 6.47276794604958929241e-03
6.31472081218274070125e+02 1.99076264249517365101e+00 6.91416263831557374731e-03
