ESTIMATED THICKNESSES

Thickness of film 1 = 168.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 286.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
2.85000000000000000000e+02 4.51087844163628393090e+00 1.23522914973281405793e+00
2.88885869565217376476e+02 4.26620708125378822473e+00 9.84243226991381892077e-01
2.92771739130434809795e+02 4.02153572087129251855e+00 7.33257304249930297324e-01
2.96657608695652186270e+02 3.77686436048879681238e+00 4.82271381508478758082e-01
3.00543478260869562746e+02 3.53219300010630377074e+00 4.06001987485622606311e-01
3.04429347826086939222e+02 3.28752163972381072909e+00 3.29732593462766454540e-01
3.08315217391304372541e+02 3.04285027934131768745e+00 2.53463199439910302768e-01
3.12201086956521749016e+02 2.79817891895882464581e+00 2.13451690945856614734e-01
3.16086956521739125492e+02 2.72156611522878932874e+00 1.73440182451802926700e-01
3.19972826086956501968e+02 2.64495331149875401167e+00 1.33428673957749238665e-01
3.23858695652173935287e+02 2.56834050776871869459e+00 9.34171654636955506312e-02
3.27744565217391311762e+02 2.49172770403868337752e+00 6.65526131401988213510e-02
3.31630434782608688238e+02 2.45947057661504020487e+00 3.96880608167020990096e-02
3.35516304347826064713e+02 2.42721344919139703222e+00 2.83523568667133699095e-02
3.39402173913043498032e+02 2.39495632176775385958e+00 1.70166529167246408094e-02
3.43288043478260874508e+02 2.36269919434411068693e+00 1.44938089648766962880e-02
3.47173913043478250984e+02 2.34890705012067702029e+00 1.19709650130287535014e-02
3.51059782608695627459e+02 2.33511490589724335365e+00 9.44812106118081071471e-03
3.54945652173913060778e+02 2.32132276167380968701e+00 9.44812106118081071471e-03
3.58831521739130437254e+02 2.30753061745037602037e+00 9.44812106118081071471e-03
3.62717391304347813730e+02 2.29373847322694235373e+00 9.44812106118081071471e-03
3.66603260869565247049e+02 2.27994632900350868709e+00 9.44812106118081071471e-03
3.70489130434782623524e+02 2.26615418478007502046e+00 9.44812106118081071471e-03
3.74375000000000000000e+02 2.25236204055664135382e+00 9.44812106118081071471e-03
3.78260869565217376476e+02 2.23856989633320768718e+00 9.44812106118081071471e-03
3.82146739130434752951e+02 2.22477775210977402054e+00 9.44812106118081071471e-03
3.86032608695652186270e+02 2.21098560788634035390e+00 9.44812106118081071471e-03
3.89918478260869562746e+02 2.19719346366290668726e+00 9.44812106118081071471e-03
3.93804347826086939222e+02 2.18340131943947302062e+00 9.44812106118081071471e-03
3.97690217391304372541e+02 2.16960917521603935398e+00 9.44812106118081071471e-03
4.01576086956521749016e+02 2.15581703099260568735e+00 9.44812106118081071471e-03
4.05461956521739125492e+02 2.14202488676917202071e+00 9.44812106118081071471e-03
4.09347826086956501968e+02 2.12823274254573835407e+00 9.44812106118081071471e-03
4.13233695652173878443e+02 2.11444059832230468743e+00 9.44812106118081071471e-03
4.17119565217391311762e+02 2.10064845409887102079e+00 9.44812106118081071471e-03
4.21005434782608688238e+02 2.08685630987543735415e+00 9.44812106118081071471e-03
4.24891304347826121557e+02 2.07306416565200368751e+00 9.44812106118081071471e-03
4.28777173913043498032e+02 2.05927202142857002087e+00 9.44812106118081071471e-03
4.32663043478260874508e+02 2.04547987720513635423e+00 9.44812106118081071471e-03
4.36548913043478250984e+02 2.03168773298170268760e+00 9.44812106118081071471e-03
4.40434782608695627459e+02 2.01789558875826902096e+00 9.44812106118081071471e-03
4.44320652173913003935e+02 2.00410344453483535432e+00 9.44812106118081071471e-03
