ESTIMATED THICKNESSES

Thickness of film 1 = 165.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 270.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
4.00000000000000000000e+02 1.89467962264125833194e+00 1.24035303443498987064e-02
4.03174603174603191746e+02 1.89466828755349392388e+00 1.24035303443498987064e-02
4.06349206349206326649e+02 1.89465695246572951582e+00 1.24035303443498987064e-02
4.09523809523809518396e+02 1.89464561737796510776e+00 1.24035303443498987064e-02
4.12698412698412710142e+02 1.89463428229020069971e+00 1.24035303443498987064e-02
4.15873015873015845045e+02 1.89462294720243629165e+00 1.24035303443498987064e-02
4.19047619047619036792e+02 1.89461161211467188359e+00 1.24035303443498987064e-02
4.22222222222222228538e+02 1.89460027702690747553e+00 1.24035303443498987064e-02
4.25396825396825420285e+02 1.89458894193914306747e+00 1.24035303443498987064e-02
4.28571428571428555188e+02 1.89457760685137865941e+00 1.24035303443498987064e-02
4.31746031746031746934e+02 1.89456627176361425136e+00 1.24035303443498987064e-02
4.34920634920634938680e+02 1.89455493667584984330e+00 1.24035303443498987064e-02
4.38095238095238073583e+02 1.89454360158808543524e+00 1.24035303443498987064e-02
4.41269841269841265330e+02 1.89453226650032102718e+00 1.24035303443498987064e-02
4.44444444444444457076e+02 1.89452093141255661912e+00 1.24035303443498987064e-02
4.47619047619047591979e+02 1.89450959632479221106e+00 1.24035303443498987064e-02
4.50793650793650783726e+02 1.89449826123702780301e+00 1.24035303443498987064e-02
4.53968253968253975472e+02 1.89448692614926339495e+00 1.24035303443498987064e-02
4.57142857142857110375e+02 1.89447559106149898689e+00 1.24035303443498987064e-02
4.60317460317460302122e+02 1.89446425597373457883e+00 1.24035303443498987064e-02
4.63492063492063493868e+02 1.89445292088597017077e+00 1.24035303443498987064e-02
4.66666666666666628771e+02 1.89444158579820576271e+00 1.24035303443498987064e-02
4.69841269841269820517e+02 1.89443025071044135466e+00 1.24035303443498987064e-02
4.73015873015873012264e+02 1.89441891562267694660e+00 1.24035303443498987064e-02
4.76190476190476204010e+02 1.89440758053491253854e+00 1.24035303443498987064e-02
4.79365079365079395757e+02 1.89439624544714813048e+00 1.24035303443498987064e-02
4.82539682539682530660e+02 1.89438491035938372242e+00 1.24035303443498987064e-02
4.85714285714285722406e+02 1.89437357527161931436e+00 1.24035303443498987064e-02
4.88888888888888914153e+02 1.89436224018385490631e+00 1.24035303443498987064e-02
4.92063492063492049056e+02 1.89435090509609049825e+00 1.24035303443498987064e-02
4.95238095238095240802e+02 1.89433957000832609019e+00 1.24035303443498987064e-02
4.98412698412698432548e+02 1.89432823492056168213e+00 1.24035303443498987064e-02
5.01587301587301567452e+02 1.89431689983279727407e+00 1.24035303443498987064e-02
5.04761904761904759198e+02 1.89430556474503286601e+00 1.24035303443498987064e-02
5.07936507936507950944e+02 1.89429422965726845796e+00 1.24035303443498987064e-02
5.11111111111111085847e+02 1.89428289456950404990e+00 1.24035303443498987064e-02
5.14285714285714220750e+02 1.89427155948173964184e+00 1.24035303443498987064e-02
5.17460317460317469340e+02 1.89426022439397523378e+00 1.24035303443498987064e-02
5.20634920634920604243e+02 1.89424888930621082572e+00 1.24035303443498987064e-02
5.23809523809523852833e+02 1.89423755421844641766e+00 1.24035303443498987064e-02
5.26984126984126987736e+02 1.89422621913068200961e+00 1.24035303443498987064e-02
5.30158730158730122639e+02 1.89421488404291760155e+00 1.24035303443498987064e-02
5.33333333333333257542e+02 1.89420354895515319349e+00 1.24035303443498987064e-02
5.36507936507936506132e+02 1.89419221386738878543e+00 1.24035303443498987064e-02
5.39682539682539641035e+02 1.89418087877962437737e+00 1.24035303443498987064e-02
5.42857142857142889625e+02 1.89416954369185996931e+00 1.24035303443498987064e-02
5.46031746031746024528e+02 1.89415820860409556126e+00 1.24035303443498987064e-02
5.49206349206349159431e+02 1.89414687351633115320e+00 1.24035303443498987064e-02
5.52380952380952408021e+02 1.89413553842856674514e+00 1.24035303443498987064e-02
5.55555555555555542924e+02 1.89412420334080233708e+00 1.24035303443498987064e-02
5.58730158730158791514e+02 1.89411286825303792902e+00 1.24035303443498987064e-02
5.61904761904761926417e+02 1.89410153316527352096e+00 1.24035303443498987064e-02
5.65079365079365061320e+02 1.89409019807750911291e+00 1.24035303443498987064e-02
5.68253968253968196223e+02 1.89407886298974470485e+00 1.24035303443498987064e-02
5.71428571428571444812e+02 1.89406752790198029679e+00 1.24035303443498987064e-02
5.74603174603174579715e+02 1.89405619281421588873e+00 1.24035303443498987064e-02
5.77777777777777828305e+02 1.89404485772645148067e+00 1.24035303443498987064e-02
5.80952380952380963208e+02 1.89403352263868707261e+00 1.24035303443498987064e-02
5.84126984126984098111e+02 1.89402218755092266456e+00 1.24035303443498987064e-02
5.87301587301587233014e+02 1.89401085246315825650e+00 1.24035303443498987064e-02
5.90476190476190481604e+02 1.89399951737539384844e+00 1.24035303443498987064e-02
5.93650793650793616507e+02 1.89398818228762944038e+00 1.24035303443498987064e-02
5.96825396825396865097e+02 1.89397684719986503232e+00 1.24035303443498987064e-02
6.00000000000000000000e+02 1.89396551211210062426e+00 1.24035303443498987064e-02
6.03174603174603134903e+02 1.89395417702433621621e+00 1.24035303443498987064e-02
6.06349206349206269806e+02 1.89394284193657180815e+00 1.24035303443498987064e-02
6.09523809523809518396e+02 1.89393150684880740009e+00 1.24035303443498987064e-02
6.12698412698412653299e+02 1.89392017176104299203e+00 1.24035303443498987064e-02
6.15873015873015901889e+02 1.89390883667327858397e+00 1.24035303443498987064e-02
6.19047619047619036792e+02 1.89389750158551417591e+00 1.24035303443498987064e-02
6.22222222222222171695e+02 1.89388616649774976786e+00 1.24035303443498987064e-02
6.25396825396825420285e+02 1.89387483140998535980e+00 1.24035303443498987064e-02
6.28571428571428555188e+02 1.89386349632222095174e+00 1.24035303443498987064e-02
6.31746031746031803777e+02 1.89385216123445654368e+00 1.24035303443498987064e-02
6.34920634920634938680e+02 1.89384082614669213562e+00 1.24035303443498987064e-02
6.38095238095238073583e+02 1.89382949105892772756e+00 1.24035303443498987064e-02
6.41269841269841208486e+02 1.89381815597116331951e+00 1.24035303443498987064e-02
6.44444444444444457076e+02 1.89380682088339891145e+00 1.24035303443498987064e-02
6.47619047619047591979e+02 1.89379548579563450339e+00 1.24035303443498987064e-02
6.50793650793650840569e+02 1.89378415070787009533e+00 1.24035303443498987064e-02
6.53968253968253975472e+02 1.89377281562010568727e+00 1.24035303443498987064e-02
6.57142857142857110375e+02 1.89376148053234127921e+00 1.24035303443498987064e-02
6.60317460317460245278e+02 1.89375014544457687116e+00 1.24035303443498987064e-02
6.63492063492063493868e+02 1.89373881035681246310e+00 1.24035303443498987064e-02
6.66666666666666628771e+02 1.89372747526904805504e+00 1.24035303443498987064e-02
6.69841269841269877361e+02 1.89371614018128364698e+00 1.24035303443498987064e-02
6.73015873015873012264e+02 1.89370480509351923892e+00 1.24035303443498987064e-02
6.76190476190476147167e+02 1.89369347000575483086e+00 1.24035303443498987064e-02
6.79365079365079282070e+02 1.89368213491799042281e+00 1.24035303443498987064e-02
6.82539682539682530660e+02 1.89367079983022601475e+00 1.24035303443498987064e-02
6.85714285714285779250e+02 1.89365946474246160669e+00 1.24035303443498987064e-02
6.88888888888888914153e+02 1.89364812965469719863e+00 1.24035303443498987064e-02
6.92063492063492049056e+02 1.89363679456693279057e+00 1.24035303443498987064e-02
6.95238095238095183959e+02 1.89362545947916838252e+00 1.24035303443498987064e-02
6.98412698412698318862e+02 1.89361412439140397446e+00 1.24035303443498987064e-02
7.01587301587301567452e+02 1.89360278930363956640e+00 1.24035303443498987064e-02
7.04761904761904816041e+02 1.89359145421587515834e+00 1.24035303443498987064e-02
7.07936507936507950944e+02 1.89358011912811075028e+00 1.24035303443498987064e-02
7.11111111111111085847e+02 1.89356878404034634222e+00 1.24035303443498987064e-02
7.14285714285714220750e+02 1.89355744895258193417e+00 1.24035303443498987064e-02
7.17460317460317469340e+02 1.89354611386481752611e+00 1.24035303443498987064e-02
7.20634920634920604243e+02 1.89353477877705311805e+00 1.24035303443498987064e-02
7.23809523809523852833e+02 1.89352344368928870999e+00 1.24035303443498987064e-02
7.26984126984126987736e+02 1.89351210860152430193e+00 1.24035303443498987064e-02
7.30158730158730122639e+02 1.89350077351375989387e+00 1.24035303443498987064e-02
7.33333333333333257542e+02 1.89348943842599548582e+00 1.24035303443498987064e-02
7.36507936507936506132e+02 1.89347810333823107776e+00 1.24035303443498987064e-02
7.39682539682539641035e+02 1.89346676825046666970e+00 1.24035303443498987064e-02
7.42857142857142889625e+02 1.89345543316270226164e+00 1.24035303443498987064e-02
7.46031746031746024528e+02 1.89344409807493785358e+00 1.24035303443498987064e-02
7.49206349206349159431e+02 1.89343276298717344552e+00 1.24035303443498987064e-02
7.52380952380952294334e+02 1.89342142789940903747e+00 1.24035303443498987064e-02
7.55555555555555542924e+02 1.89341009281164462941e+00 1.24035303443498987064e-02
7.58730158730158791514e+02 1.89339875772388022135e+00 1.24035303443498987064e-02
7.61904761904761926417e+02 1.89338742263611581329e+00 1.24035303443498987064e-02
7.65079365079365061320e+02 1.89337608754835140523e+00 1.24035303443498987064e-02
7.68253968253968196223e+02 1.89336475246058699717e+00 1.24035303443498987064e-02
7.71428571428571331126e+02 1.89335341737282258912e+00 1.24035303443498987064e-02
7.74603174603174579715e+02 1.89334208228505818106e+00 1.24035303443498987064e-02
7.77777777777777828305e+02 1.89333074719729377300e+00 1.24035303443498987064e-02
7.80952380952380963208e+02 1.89331941210952936494e+00 1.24035303443498987064e-02
7.84126984126984098111e+02 1.89330807702176495688e+00 1.24035303443498987064e-02
7.87301587301587233014e+02 1.89329674193400054882e+00 1.24035303443498987064e-02
7.90476190476190481604e+02 1.89328540684623614077e+00 1.24035303443498987064e-02
7.93650793650793616507e+02 1.89327407175847173271e+00 1.24035303443498987064e-02
7.96825396825396865097e+02 1.89326273667070732465e+00 1.24035303443498987064e-02
8.00000000000000000000e+02 1.89325140158294291659e+00 1.24035303443498987064e-02
8.03174603174603134903e+02 1.89324006649517850853e+00 1.24035303443498987064e-02
8.06349206349206269806e+02 1.89322873140741410047e+00 1.24035303443498987064e-02
8.09523809523809518396e+02 1.89321739631964969242e+00 1.24035303443498987064e-02
8.12698412698412653299e+02 1.89320606123188528436e+00 1.24035303443498987064e-02
8.15873015873015901889e+02 1.89319472614412087630e+00 1.24035303443498987064e-02
8.19047619047619036792e+02 1.89318339105635646824e+00 1.24035303443498987064e-02
8.22222222222222171695e+02 1.89317205596859206018e+00 1.24035303443498987064e-02
8.25396825396825306598e+02 1.89316072088082765212e+00 1.24035303443498987064e-02
8.28571428571428555188e+02 1.89314938579306324407e+00 1.24035303443498987064e-02
8.31746031746031803777e+02 1.89313805070529883601e+00 1.24035303443498987064e-02
8.34920634920634938680e+02 1.89312671561753442795e+00 1.24035303443498987064e-02
