ESTIMATED THICKNESSES

Thickness of film 1 = 166.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 280.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
5.86195652173913003935e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
5.90625000000000000000e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
5.95054347826086996065e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
5.99483695652173878443e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.03913043478260760821e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.08342391304347756886e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.12771739130434752951e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.17201086956521749016e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.21630434782608745081e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.26059782608695627459e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.30489130434782509838e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.34918478260869505903e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.39347826086956501968e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.43777173913043498032e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.48206521739130380411e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.52635869565217376476e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.57065217391304258854e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.61494565217391254919e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.65923913043478250984e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.70353260869565247049e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.74782608695652129427e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.79211956521739011805e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.83641304347826007870e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.88070652173913003935e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.92500000000000000000e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
6.96929347826086996065e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.01358695652173878443e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.05788043478260760821e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.10217391304347756886e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.14646739130434752951e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.19076086956521749016e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.23505434782608631394e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.27934782608695627459e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.32364130434782509838e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.36793478260869505903e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.41222826086956501968e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.45652173913043498032e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.50081521739130380411e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.54510869565217262789e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.58940217391304258854e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.63369565217391254919e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.67798913043478250984e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.72228260869565247049e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.76657608695652129427e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.81086956521739011805e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.85516304347826007870e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.89945652173913003935e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.94375000000000000000e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
7.98804347826086882378e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.03233695652173878443e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.07663043478260874508e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.12092391304347756886e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.16521739130434752951e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.20951086956521635329e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.25380434782608631394e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.29809782608695627459e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.34239130434782509838e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.38668478260869505903e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.43097826086956501968e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.47527173913043384346e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
8.51956521739130380411e+02 1.93723571035608688184e+00 8.76576218521447209087e-03
