ESTIMATED THICKNESSES

Thickness of film 1 = 167.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 850.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
4.00000000000000000000e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.03030303030303002743e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.06060606060606062329e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.09090909090909065071e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.12121212121212124657e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.15151515151515127400e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.18181818181818186986e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.21212121212121189728e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.24242424242424249314e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.27272727272727252057e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.30303030303030311643e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.33333333333333314386e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.36363636363636373972e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.39393939393939376714e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.42424242424242436300e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.45454545454545439043e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.48484848484848498629e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.51515151515151501371e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.54545454545454560957e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.57575757575757563700e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.60606060606060623286e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.63636363636363626028e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.66666666666666685614e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.69696969696969688357e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.72727272727272747943e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.75757575757575750686e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.78787878787878753428e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.81818181818181813014e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.84848484848484872600e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.87878787878787875343e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.90909090909090878085e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.93939393939393937671e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
4.96969696969696997257e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
5.00000000000000000000e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
5.03030303030303002743e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
5.06060606060606062329e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
5.09090909090909121915e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
5.12121212121212124657e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
5.15151515151515127400e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
5.18181818181818243829e+02 1.00000000000000000000e+00 0.00000000000000000000e+00
