ESTIMATED THICKNESSES

Thickness of film 1 = 167.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 285.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
3.75000000000000000000e+02 2.36608514196695285392e+00 9.91973775095137885738e-03
3.78221649484536101227e+02 2.34773113759404594703e+00 9.91973775095137885738e-03
3.81443298969072145610e+02 2.32937713322113904013e+00 9.91973775095137885738e-03
3.84664948453608246837e+02 2.31102312884823213324e+00 9.91973775095137885738e-03
3.87886597938144348063e+02 2.29266912447532522634e+00 9.91973775095137885738e-03
3.91108247422680392447e+02 2.27431512010241831945e+00 9.91973775095137885738e-03
3.94329896907216493673e+02 2.25596111572951141255e+00 9.91973775095137885738e-03
3.97551546391752594900e+02 2.23760711135660450566e+00 9.91973775095137885738e-03
4.00773195876288639283e+02 2.21925310698369759876e+00 9.91973775095137885738e-03
4.03994845360824740510e+02 2.20089910261079069187e+00 9.91973775095137885738e-03
4.07216494845360841737e+02 2.18254509823788378498e+00 9.91973775095137885738e-03
4.10438144329896886120e+02 2.16419109386497687808e+00 9.91973775095137885738e-03
4.13659793814432987347e+02 2.14583708949206997119e+00 9.91973775095137885738e-03
4.16881443298969088573e+02 2.12748308511916306429e+00 9.91973775095137885738e-03
4.20103092783505132957e+02 2.10912908074625615740e+00 9.91973775095137885738e-03
4.23324742268041234183e+02 2.09077507637334925050e+00 9.91973775095137885738e-03
4.26546391752577335410e+02 2.07242107200044234361e+00 9.91973775095137885738e-03
4.29768041237113379793e+02 2.05406706762753543671e+00 9.91973775095137885738e-03
4.32989690721649481020e+02 2.03571306325462852982e+00 9.91973775095137885738e-03
4.36211340206185582247e+02 2.01735905888172162292e+00 9.91973775095137885738e-03
4.39432989690721683473e+02 1.99900505450881471603e+00 9.91973775095137885738e-03
4.42654639175257727857e+02 1.98065105013590758709e+00 9.91973775095137885738e-03
4.45876288659793829083e+02 1.96229704576300045815e+00 9.91973775095137885738e-03
4.49097938144329873467e+02 1.96067854876271208120e+00 9.91973775095137885738e-03
4.52319587628865974693e+02 1.95906005176242370425e+00 9.91973775095137885738e-03
4.55541237113402075920e+02 1.95744155476213532729e+00 9.91973775095137885738e-03
4.58762886597938177147e+02 1.95582305776184695034e+00 9.91973775095137885738e-03
4.61984536082474221530e+02 1.95420456076155857339e+00 9.91973775095137885738e-03
4.65206185567010322757e+02 1.95258606376127019644e+00 9.91973775095137885738e-03
4.68427835051546367140e+02 1.95096756676098181948e+00 9.91973775095137885738e-03
4.71649484536082468367e+02 1.94934906976069344253e+00 9.91973775095137885738e-03
